id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
36368244,9d28712f-466d-4db5-be9c-1b33711a4087,Sat Nov 30 2019 23:41:12 GMT-0800 (PST),2019-11-30,2019-12-01 09:41:12 UTC,Hawaii,645378,kookamongus,André Giraldi,2019-12-05 03:52:23 UTC,2023-07-07 16:54:49 UTC,research,,https://www.inaturalist.org/observations/36368244,https://inaturalist-open-data.s3.amazonaws.com/photos/57481427/medium.jpg,,"",,3,0,false,3,,,,32,,,,28359,private,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
36441884,2dc2289e-aa21-451e-bc21-e55318625a17,Sat Dec 07 2019 10:54:04 GMT-0800 (PST),2019-12-07,2019-12-07 18:54:04 UTC,Pacific Time (US & Canada),81888,gottscho,Andrew Gottscho,2019-12-07 19:00:48 UTC,2026-03-28 14:51:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36441884,https://static.inaturalist.org/photos/57604966/medium.jpg,,"",,2,0,false,3,"California, US",37.8262112289,-121.9307629741,5,,,,28329,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
36630646,17106b30-02c5-49ac-9a26-af111bd45a3b,2019/12/13 1:33 PM PST,2019-12-13,2019-12-13 21:33:00 UTC,Pacific Time (US & Canada),2873,jmaughn,James Maughn,2019-12-14 00:35:16 UTC,2024-06-29 02:39:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36630646,https://inaturalist-open-data.s3.amazonaws.com/photos/57927305/medium.jpeg,,"",,2,0,false,,"San Benito County, US-CA, US",36.6954474718,-121.1364001346,31,,,,28505,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
36760680,5ba48f21-40fd-48a4-8f38-24bb1b6e8f06,Sat Dec 07 2019 16:36:13 GMT-0800 (PST),2019-12-07,2019-12-08 02:36:13 UTC,Hawaii,645378,kookamongus,André Giraldi,2019-12-18 21:26:59 UTC,2024-03-04 01:17:59 UTC,research,,https://www.inaturalist.org/observations/36760680,https://inaturalist-open-data.s3.amazonaws.com/photos/58160481/medium.jpg,,"","",4,0,false,3,,,,48,,,,28329,private,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
36806963,267e77c7-3cea-4f4a-a9dc-56990050a06d,Fri Dec 20 2019 12:50:56 GMT-0800 (PST),2019-12-20,2019-12-20 12:50:56 UTC,UTC,858361,idc31,,2019-12-20 20:55:31 UTC,2024-06-29 02:36:42 UTC,research,,https://www.inaturalist.org/observations/36806963,https://static.inaturalist.org/photos/58249921/medium.jpg,,"",,1,0,false,3,"Golden Gate National Recreation Area, US-CA, US",37.85528732,-122.4397760909,357,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
36941849,f803b0fe-db1f-4db2-bbe5-c070fef1de25,2019/07/09 10:56 AM PDT,2019-07-09,2019-07-09 17:56:00 UTC,Pacific Time (US & Canada),789180,pinnaclesnp,Pinnacles National Park,2019-12-25 17:17:46 UTC,2025-06-06 23:21:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/36941849,https://inaturalist-open-data.s3.amazonaws.com/photos/58478017/medium.jpg,,"",,1,0,false,,"San Benito County, US-CA, US",36.5677069161,-121.0422661607,,,,,28534,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
36945929,d3cce55e-cb13-49d2-8d74-a235b55b2e2c,2019/12/23 11:52 AM PST,2019-12-23,2019-12-23 19:52:00 UTC,Pacific Time (US & Canada),600790,basquebird,Cédric Duhalde,2019-12-25 20:07:46 UTC,2024-11-25 05:20:51 UTC,research,,https://www.inaturalist.org/observations/36945929,https://static.inaturalist.org/photos/58486010/medium.jpeg,,"",,1,0,false,,"California, US",37.7505764643,-122.5455817998,8,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37001822,fe3be624-c653-4d11-bbb0-c37a3d47ada3,2019-12-27 12:01:36 AM PST,2019-12-27,2019-12-27 08:01:36 UTC,Pacific Time (US & Canada),3090,zabbey,Zack Abbey,2019-12-27 16:37:40 UTC,2024-07-14 14:10:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/37001822,https://inaturalist-open-data.s3.amazonaws.com/photos/58583815/medium.jpeg,,"",One male (pics 1&2) and one female (pics 3&4). Handling done under the authorization of a USFWS biological opinion and 10a1A permits.,5,0,false,2,"Santa Barbara County, US-CA, US",34.5445030309,-120.1368424969,,,,,28818,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37146149,97c86a54-6d0f-4372-b1c9-cbebfa1aa9c0,Tue Dec 31 2019 10:21:18 GMT-0800 (PST),2019-12-31,2019-12-31 18:21:18 UTC,Pacific Time (US & Canada),1081736,streptanthus,Brittany Burnett,2020-01-01 00:56:38 UTC,2024-10-28 19:43:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37146149,https://inaturalist-open-data.s3.amazonaws.com/photos/58839136/medium.jpg,,"",,4,0,false,3,"Golden Gate National Recreation Area, US-CA, US",37.8936243447,-122.455387406,5,,,,28329,,obscured,true,,,rana patas rojas de California,Rana draytonii,California Red-legged Frog,Amphibia,67016
37250305,9baebfc0-c065-4cf2-a331-389e5956b340,Fri Jan 03 2020 10:47:03 GMT-0800 (PST),2020-01-03,2020-01-03 18:47:03 UTC,Pacific Time (US & Canada),648050,eightysixcrooks,Patrick Crooks,2020-01-04 03:05:55 UTC,2022-11-16 21:34:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37250305,https://inaturalist-open-data.s3.amazonaws.com/photos/59022079/medium.jpg,,"",juvenile ,5,0,false,3,"Santa Barbara County, US-CA, US",34.4067341672,-120.1070004248,5,,,,28818,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37260200,666c662b-b403-4f76-a0f2-f00b0bb690bd,2013/05/19 1:58 PM PDT,2013-05-19,2013-05-19 20:58:00 UTC,Pacific Time (US & Canada),8172,bethpratt1,Beth Pratt,2020-01-04 10:28:21 UTC,2020-11-14 04:14:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/37260200,https://inaturalist-open-data.s3.amazonaws.com/photos/59031828/medium.jpg,,"",,3,0,false,,"California, US",37.646781093,-122.4656092025,31,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37283513,8a1c1090-9148-43ba-b100-ccc6eef6d4a8,2019/12/07 6:56 PM PST,2019-12-07,2019-12-08 02:56:00 UTC,Pacific Time (US & Canada),328713,makayla-in-the-mountains,Makayla,2020-01-05 00:10:56 UTC,2024-07-18 19:56:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37283513,https://inaturalist-open-data.s3.amazonaws.com/photos/59076465/medium.jpeg,,"",Extremely devastating find. It had been run over probably no more than a couple of hours prior to discovering it. My hand is in the second photo for scale.,5,0,false,,"California, US",38.3688961468,-122.4989117197,4,,,,28270,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37560124,07318125-ee9c-4fb5-b4da-acc17812e741,2019/12/09 9:12 AM PST,2019-12-09,2019-12-09 17:12:00 UTC,Pacific Time (US & Canada),6581,akrohn,Alex Krohn,2020-01-13 17:13:41 UTC,2024-03-30 17:59:43 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/37560124,https://inaturalist-open-data.s3.amazonaws.com/photos/59567235/medium.png,,"",,2,0,false,,"UC Natural Reserve System, US-CA, US",36.8343226417,-122.1221656952,4,,,,28476,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37940057,b48e97f1-ae12-43c8-8053-3c180e8bbb0e,Fri Jan 24 2020 18:45:46 GMT-0800 (PST),2020-01-24,2020-01-24 18:45:46 UTC,UTC,2429776,sallygale,Sally Gale,2020-01-25 06:16:24 UTC,2024-06-29 02:35:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37940057,https://inaturalist-open-data.s3.amazonaws.com/photos/60223357/medium.jpg,,"",,3,1,false,3,"California, US",38.2257204074,-122.7275871344,10,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37974198,85379c1a-4338-4aad-baae-58073fcec446,2020-01-25 6:00:33 PM PST,2020-01-25,2020-01-25 18:00:33 UTC,UTC,2247196,redmt,valeryyie,2020-01-26 03:53:29 UTC,2021-02-02 16:09:25 UTC,research,,https://www.inaturalist.org/observations/37974198,https://static.inaturalist.org/photos/60283453/medium.jpeg,,"",,3,0,false,2,"California, US",38.2832299985,-122.702237144,17,,,,28270,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
37975501,3a383db7-5a8c-4f80-a4a1-ff110ac5d132,Sat Jan 25 2020 17:59:47 GMT-0800 (PST),2020-01-25,2020-01-25 17:59:47 UTC,UTC,2429776,sallygale,Sally Gale,2020-01-26 04:40:16 UTC,2024-06-29 02:35:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37975501,https://inaturalist-open-data.s3.amazonaws.com/photos/60286226/medium.jpg,,"",,2,1,false,3,"California, US",38.3738899815,-122.6427018383,20,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38223518,3802dcbb-5216-402e-887e-a7414736f2cf,Sun Feb 02 2020 09:28:36 GMT-0800 (PST),2020-02-02,2020-02-02 09:28:36 UTC,UTC,1014921,amy372,Amy Hazard,2020-02-02 17:33:43 UTC,2020-03-01 16:21:04 UTC,research,,https://www.inaturalist.org/observations/38223518,https://static.inaturalist.org/photos/62516711/medium.jpg,,"",,2,0,false,3,"Santa Barbara County, US-CA, US",34.5836272826,-119.9000273231,29,,,,28818,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38241284,57c6d391-6756-48d8-b966-df010ecf1418,2020-02-01 1:38:55 PM PST,2020-02-01,2020-02-01 13:38:55 UTC,UTC,2548384,sarahcobb,,2020-02-03 01:29:34 UTC,2024-06-29 02:35:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38241284,https://inaturalist-open-data.s3.amazonaws.com/photos/60750808/medium.jpeg,,"",,1,0,false,2,"California, US",37.9970802706,-122.0847806066,,,,,28329,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38242331,e3e90ba8-24f4-4355-ab8f-d06eea812b3e,Thu Jan 30 2020 09:58:16 GMT-0800 (PST),2020-01-30,2020-01-30 09:58:16 UTC,UTC,1346674,franke1981,,2020-02-03 01:57:58 UTC,2020-03-28 16:29:37 UTC,research,,https://www.inaturalist.org/observations/38242331,https://static.inaturalist.org/photos/60752934/medium.jpg,,"",Rana draytonii ,2,0,false,3,"Ensenada, MX-BN, MX",30.9605375305,-115.7764219218,5,,,,29304,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38242424,a3c67554-fa80-4cf7-b2d5-99c44006a1dd,Thu Jan 30 2020 10:36:18 GMT-0800 (PST),2020-01-30,2020-01-30 10:36:18 UTC,UTC,1346674,franke1981,,2020-02-03 02:01:21 UTC,2025-04-03 06:25:21 UTC,research,,https://www.inaturalist.org/observations/38242424,https://static.inaturalist.org/photos/60753094/medium.jpg,,"",,1,0,false,3,"Ensenada, MX-BN, MX",30.995673863,-115.7567539431,5,,,,29304,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38242495,c9c39fa0-2244-4827-b3d7-3b061d37757e,Thu Jan 30 2020 10:40:31 GMT-0800 (PST),2020-01-30,2020-01-30 10:40:31 UTC,UTC,1346674,franke1981,,2020-02-03 02:03:43 UTC,2020-02-29 03:15:40 UTC,research,,https://www.inaturalist.org/observations/38242495,https://static.inaturalist.org/photos/60753252/medium.jpg,,"",,1,0,false,3,"Ensenada, MX-BN, MX",30.8303672249,-115.6981081357,5,,,,29304,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38247801,12428176-2a8c-4314-87c9-d70571e0da9b,2020/02/02 2:48 PM PST,2020-02-02,2020-02-02 22:48:00 UTC,Pacific Time (US & Canada),2873,jmaughn,James Maughn,2020-02-03 05:12:25 UTC,2024-06-29 03:01:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38247801,https://inaturalist-open-data.s3.amazonaws.com/photos/60762200/medium.jpeg,,"",,2,0,false,,"San Benito County, US-CA, US",36.5211817812,-121.1838124152,8,,,,28534,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38452056,f151c255-e676-4ee5-8a82-f65c789a9d61,Sat Feb 08 2020 04:18:20 GMT-0800 (PST),2020-02-08,2020-02-08 14:18:20 UTC,Hawaii,645378,kookamongus,André Giraldi,2020-02-09 04:02:34 UTC,2024-03-04 01:18:00 UTC,research,,https://www.inaturalist.org/observations/38452056,https://inaturalist-open-data.s3.amazonaws.com/photos/61113292/medium.jpg,,"",4 seen,3,0,false,3,,,,22,,,,28329,private,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38483690,0d334208-a275-4b88-b646-6a09337f576a,Thu Feb 06 2020 09:10:32 GMT-0800 (PST),2020-02-06,2020-02-06 16:10:32 UTC,Mountain Time (US & Canada),23646,annyperalta,Anny Peralta,2020-02-09 22:44:51 UTC,2024-08-30 15:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38483690,https://inaturalist-open-data.s3.amazonaws.com/photos/61167918/medium.jpg,,"",,4,0,false,3,"Ensenada, MX-BN, MX",30.8343930438,-115.6978964739,5,,,,29304,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38541021,c6ec81ac-006e-4462-a364-11390f05e12b,Sat Feb 08 2020 13:26:17 GMT-0800 (PST),2020-02-08,2020-02-08 23:26:17 UTC,Hawaii,1472302,kmontana,Kate Montana,2020-02-11 17:15:31 UTC,2025-06-06 16:54:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38541021,https://inaturalist-open-data.s3.amazonaws.com/photos/61269498/medium.jpg,,"",,2,0,false,3,"California, US",37.342863331,-122.3724897193,12,,,,28417,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38700113,604ca4d9-83c0-4c58-b1be-3ee9f64bd706,2020/02/15 11:56 AM PST,2020-02-15,2020-02-15 19:56:00 UTC,Pacific Time (US & Canada),2873,jmaughn,James Maughn,2020-02-16 06:01:11 UTC,2023-05-12 22:16:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38700113,https://inaturalist-open-data.s3.amazonaws.com/photos/61546287/medium.jpeg,,"",,5,0,false,,"San Benito County, US-CA, US",36.7068017387,-121.1534970996,15,,,,28505,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38700526,27fe693d-1178-4d99-9180-632a12b74e75,2020/02/08 2:16 PM CST,2020-02-08,2020-02-08 20:16:00 UTC,Central Time (US & Canada),116788,isaac_krone,Isaac Krone,2020-02-16 06:25:16 UTC,2020-02-26 22:19:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/38700526,https://inaturalist-open-data.s3.amazonaws.com/photos/61546835/medium.jpg,,"",,1,0,false,,"California, US",37.3268806325,-122.2776807662,122,,,,28417,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
38726264,b11e0db6-4258-45cb-bb64-a9704b83ed3a,Mon Dec 24 2018 22:36:18 GMT-0600 (CST),2018-12-24,2018-12-24 22:36:18 UTC,UTC,281999,pleistocene,"",2020-02-16 21:33:01 UTC,2024-06-28 03:51:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38726264,https://inaturalist-open-data.s3.amazonaws.com/photos/61648914/medium.jpg,,"",Saw three R. draytonii surviving in small pools post-Woolsey Fire. Contacted the NPS but I didn’t hear anything back. ,5,0,false,3,"California, US",34.082157195,-118.8362652811,35,,,,28874,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39325397,0389a439-75b5-4bf1-b8c2-65409837875b,2020-02-28 12:03:04 PM PST,2020-02-28,2020-02-28 12:03:04 UTC,UTC,1798204,laurasaunders1,Laura Saunders,2020-02-28 20:05:38 UTC,2024-06-28 03:48:57 UTC,research,,https://www.inaturalist.org/observations/39325397,https://static.inaturalist.org/photos/62373943/medium.jpeg,,"",,4,0,false,2,"California, US",38.2080291729,-122.469759805,4,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39554326,b2eed884-90f3-40a7-9770-c8bf7c1f4d89,2020/03/04 12:44 PM PST,2020-03-04,2020-03-04 20:44:00 UTC,Pacific Time (US & Canada),38530,kevinhintsa,"",2020-03-05 01:11:07 UTC,2024-06-28 03:36:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39554326,https://inaturalist-open-data.s3.amazonaws.com/photos/62764098/medium.jpeg,,"","",2,0,false,,"California, US",37.9919403576,-122.1121114445,13,,,,28329,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39577630,11467037-5c05-4796-9316-136f8acf7f31,2020/03/04 12:41 PM PST,2020-03-04,2020-03-04 20:41:00 UTC,Pacific Time (US & Canada),3342,hfabian,Henry Fabian,2020-03-05 18:06:18 UTC,2023-05-12 19:30:05 UTC,research,CC0,https://www.inaturalist.org/observations/39577630,https://static.inaturalist.org/photos/62803040/medium.jpg,,"","",3,0,false,,,,,15,,,,28329,private,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39580646,b82f0e75-948b-474f-b8df-a7c794e276f4,2020/01/30 1:12 PM PST,2020-01-30,2020-01-30 21:12:00 UTC,Pacific Time (US & Canada),243850,azoologist,Jeff Alvarez,2020-03-05 19:27:22 UTC,2024-05-03 23:09:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39580646,https://inaturalist-open-data.s3.amazonaws.com/photos/62808057/medium.jpeg,,"",,2,0,false,,,,,31,,,,28329,private,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39596286,363b2bf0-01c8-437f-ba74-be92f08e4833,2020-03-05 11:06:22 AM PST,2020-03-05,2020-03-05 19:06:22 UTC,Tijuana,71758,andrea_navarro20,Andrea Navarro,2020-03-06 02:45:00 UTC,2021-10-01 00:13:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39596286,https://inaturalist-open-data.s3.amazonaws.com/photos/62834802/medium.jpeg,,"",,3,0,false,2,"Ensenada, MX-BN, MX",30.8659732818,-115.6436004883,,,,,29304,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39596342,31acf901-98de-4ebd-8385-4bc33f898a61,2020-03-05 10:45:16 AM PST,2020-03-05,2020-03-05 18:45:16 UTC,Tijuana,71758,andrea_navarro20,Andrea Navarro,2020-03-06 02:47:02 UTC,2021-10-01 00:13:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39596342,https://inaturalist-open-data.s3.amazonaws.com/photos/62834956/medium.jpeg,,"",,3,0,false,2,"Ensenada, MX-BN, MX",30.9222761433,-115.7115919343,,,,,29304,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39596727,cd9fa861-4202-4970-882d-04cb82e435ca,2020-03-05 9:50:38 AM PST,2020-03-05,2020-03-05 17:50:38 UTC,Tijuana,71758,andrea_navarro20,Andrea Navarro,2020-03-06 02:57:06 UTC,2020-03-08 21:04:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39596727,https://inaturalist-open-data.s3.amazonaws.com/photos/62835668/medium.jpeg,,"",,1,0,false,2,"Ensenada, MX-BN, MX",30.9471810066,-115.66879978,,,,,29304,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39596769,61adebfa-effe-457a-a4e2-3a73d998a48a,2020-03-05 9:47:05 AM PST,2020-03-05,2020-03-05 17:47:05 UTC,Tijuana,71758,andrea_navarro20,Andrea Navarro,2020-03-06 02:58:45 UTC,2021-10-01 00:13:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39596769,https://inaturalist-open-data.s3.amazonaws.com/photos/62835760/medium.jpeg,,"",,3,0,false,2,"Ensenada, MX-BN, MX",30.8149543242,-115.7435427728,,,,,29304,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39596788,f63f3e78-61eb-4130-afb4-b9036d3b1d01,2020-03-05 9:44:45 AM PST,2020-03-05,2020-03-05 17:44:45 UTC,Tijuana,71758,andrea_navarro20,Andrea Navarro,2020-03-06 02:59:21 UTC,2021-10-01 00:13:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39596788,https://inaturalist-open-data.s3.amazonaws.com/photos/62835809/medium.jpeg,,"",,3,0,false,2,"Ensenada, MX-BN, MX",30.8185009416,-115.6249845423,,,,,29304,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
39596811,da09627d-7529-425c-bcd0-d9886ebb7581,2020-03-05 9:41:27 AM PST,2020-03-05,2020-03-05 17:41:27 UTC,Tijuana,71758,andrea_navarro20,Andrea Navarro,2020-03-06 02:59:51 UTC,2021-10-01 00:13:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39596811,https://inaturalist-open-data.s3.amazonaws.com/photos/62835834/medium.jpeg,,"",,3,0,false,2,"Ensenada, MX-BN, MX",30.9813047636,-115.6934969572,,,,,29304,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
